user_id,target_movie_id,target_title,target_genres,target_rating,target_timestamp,prior_history_count,candidate_count,bias_target_rank,bias_raw_target_score,bias_hit_at_5,bias_ndcg_at_5,bias_mrr_at_5,bias_hit_at_10,bias_ndcg_at_10,bias_mrr_at_10,item_knn_target_rank,item_knn_raw_target_score,item_knn_hit_at_5,item_knn_ndcg_at_5,item_knn_mrr_at_5,item_knn_hit_at_10,item_knn_ndcg_at_10,item_knn_mrr_at_10,svd_target_rank,svd_raw_target_score,svd_hit_at_5,svd_ndcg_at_5,svd_mrr_at_5,svd_hit_at_10,svd_ndcg_at_10,svd_mrr_at_10,pmf_target_rank,pmf_raw_target_score,pmf_hit_at_5,pmf_ndcg_at_5,pmf_mrr_at_5,pmf_hit_at_10,pmf_ndcg_at_10,pmf_mrr_at_10
3310,1732,"Big Lebowski, The (1998)",Comedy|Crime|Mystery|Thriller,5.0,967989823,64,3636,880,3.852673292160034,False,0.0,0.0,False,0.0,0.0,802,4.026400089263916,False,0.0,0.0,False,0.0,0.0,1034,4.157126426696777,False,0.0,0.0,False,0.0,0.0,1518,3.5444016456604004,False,0.0,0.0,False,0.0,0.0
3311,840,House Arrest (1996),Comedy,4.0,977129066,901,2799,2575,2.2415637969970703,False,0.0,0.0,False,0.0,0.0,2689,1.9124817848205566,False,0.0,0.0,False,0.0,0.0,2584,1.9931449890136719,False,0.0,0.0,False,0.0,0.0,2607,2.0142767429351807,False,0.0,0.0,False,0.0,0.0
3312,2961,"Story of Us, The (1999)",Comedy|Drama,4.0,1022490503,653,3047,2403,2.4147918224334717,False,0.0,0.0,False,0.0,0.0,2464,2.3815035820007324,False,0.0,0.0,False,0.0,0.0,2494,2.382983446121216,False,0.0,0.0,False,0.0,0.0,2485,2.3506035804748535,False,0.0,0.0,False,0.0,0.0
3313,2660,"Thing From Another World, The (1951)",Sci-Fi,4.0,998982690,470,3230,436,3.8266348838806152,False,0.0,0.0,False,0.0,0.0,199,3.8815839290618896,False,0.0,0.0,False,0.0,0.0,247,3.8999478816986084,False,0.0,0.0,False,0.0,0.0,334,3.725050210952759,False,0.0,0.0,False,0.0,0.0
3314,3882,Bring It On (2000),Comedy,4.0,971536724,332,3368,1873,3.7336902618408203,False,0.0,0.0,False,0.0,0.0,1160,4.0417046546936035,False,0.0,0.0,False,0.0,0.0,1874,3.7680952548980713,False,0.0,0.0,False,0.0,0.0,1371,3.877687692642212,False,0.0,0.0,False,0.0,0.0
3315,1895,Can't Hardly Wait (1998),Comedy|Drama|Romance,5.0,996419389,181,3519,2044,3.6785781383514404,False,0.0,0.0,False,0.0,0.0,1074,4.064995765686035,False,0.0,0.0,False,0.0,0.0,1832,3.8212053775787354,False,0.0,0.0,False,0.0,0.0,1291,3.813744306564331,False,0.0,0.0,False,0.0,0.0
3316,47,Seven (Se7en) (1995),Crime|Thriller,5.0,967940700,39,3661,237,4.083174705505371,False,0.0,0.0,False,0.0,0.0,385,4.192071437835693,False,0.0,0.0,False,0.0,0.0,153,4.427958965301514,False,0.0,0.0,False,0.0,0.0,171,4.097349643707275,False,0.0,0.0,False,0.0,0.0
3317,2330,Hands on a Hard Body (1996),Documentary,4.0,981577619,109,3591,143,4.625946521759033,False,0.0,0.0,False,0.0,0.0,286,4.654802322387695,False,0.0,0.0,False,0.0,0.0,162,4.439060688018799,False,0.0,0.0,False,0.0,0.0,137,4.715596675872803,False,0.0,0.0,False,0.0,0.0
3318,25,Leaving Las Vegas (1995),Drama|Romance,5.0,967928612,66,3634,1117,3.681039571762085,False,0.0,0.0,False,0.0,0.0,719,3.9248831272125244,False,0.0,0.0,False,0.0,0.0,1418,4.15679931640625,False,0.0,0.0,False,0.0,0.0,1265,3.6694633960723877,False,0.0,0.0,False,0.0,0.0
3319,1959,Out of Africa (1985),Drama|Romance,5.0,967920368,117,3583,1131,3.1838879585266113,False,0.0,0.0,False,0.0,0.0,991,3.2980825901031494,False,0.0,0.0,False,0.0,0.0,1165,3.4662303924560547,False,0.0,0.0,False,0.0,0.0,1275,3.1631720066070557,False,0.0,0.0,False,0.0,0.0
3320,1016,"Shaggy Dog, The (1959)",Children's|Comedy,4.0,969219352,525,3175,1908,3.095618963241577,False,0.0,0.0,False,0.0,0.0,1955,2.971217393875122,False,0.0,0.0,False,0.0,0.0,1893,2.9445409774780273,False,0.0,0.0,False,0.0,0.0,1896,2.94698166847229,False,0.0,0.0,False,0.0,0.0
3321,1375,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,4.0,967919023,82,3618,1907,3.429356336593628,False,0.0,0.0,False,0.0,0.0,1507,3.514702320098877,False,0.0,0.0,False,0.0,0.0,2046,3.756917953491211,False,0.0,0.0,False,0.0,0.0,1833,3.3843390941619873,False,0.0,0.0,False,0.0,0.0
3322,39,Clueless (1995),Comedy|Romance,4.0,967915776,45,3655,1235,4.09548807144165,False,0.0,0.0,False,0.0,0.0,1043,4.308199405670166,False,0.0,0.0,False,0.0,0.0,1114,4.3785223960876465,False,0.0,0.0,False,0.0,0.0,571,4.34861421585083,False,0.0,0.0,False,0.0,0.0
3323,2492,20 Dates (1998),Comedy,4.0,971546306,124,3576,2710,3.0052647590637207,False,0.0,0.0,False,0.0,0.0,2877,2.778921365737915,False,0.0,0.0,False,0.0,0.0,2908,3.2021098136901855,False,0.0,0.0,False,0.0,0.0,2360,2.9661436080932617,False,0.0,0.0,False,0.0,0.0
3324,3033,Spaceballs (1987),Comedy|Sci-Fi,5.0,967912127,20,3680,2049,4.0591864585876465,False,0.0,0.0,False,0.0,0.0,2013,4.08681058883667,False,0.0,0.0,False,0.0,0.0,2051,4.673698425292969,False,0.0,0.0,False,0.0,0.0,2182,4.080925941467285,False,0.0,0.0,False,0.0,0.0
3325,3798,What Lies Beneath (2000),Thriller,4.0,967911406,23,3677,2001,2.2932584285736084,False,0.0,0.0,False,0.0,0.0,2249,2.0803258419036865,False,0.0,0.0,False,0.0,0.0,1992,2.1390275955200195,False,0.0,0.0,False,0.0,0.0,1698,2.445638418197632,False,0.0,0.0,False,0.0,0.0
3326,3408,Erin Brockovich (2000),Drama,4.0,978144566,36,3664,704,4.148513317108154,False,0.0,0.0,False,0.0,0.0,481,4.40387487411499,False,0.0,0.0,False,0.0,0.0,563,4.176959991455078,False,0.0,0.0,False,0.0,0.0,499,4.153399467468262,False,0.0,0.0,False,0.0,0.0
3327,3948,Meet the Parents (2000),Comedy,4.0,988593220,357,3343,1106,3.562749147415161,False,0.0,0.0,False,0.0,0.0,817,3.7271580696105957,False,0.0,0.0,False,0.0,0.0,785,3.626314640045166,False,0.0,0.0,False,0.0,0.0,877,3.6852052211761475,False,0.0,0.0,False,0.0,0.0
3328,1453,"Beautician and the Beast, The (1997)",Comedy|Romance,4.0,968014613,270,3430,3190,2.5083985328674316,False,0.0,0.0,False,0.0,0.0,3077,2.6244797706604004,False,0.0,0.0,False,0.0,0.0,3194,2.4816465377807617,False,0.0,0.0,False,0.0,0.0,2512,3.1152305603027344,False,0.0,0.0,False,0.0,0.0
3329,1240,"Terminator, The (1984)",Action|Sci-Fi|Thriller,4.0,967865977,135,3565,177,3.546160936355591,False,0.0,0.0,False,0.0,0.0,354,3.621406078338623,False,0.0,0.0,False,0.0,0.0,29,4.070559501647949,False,0.0,0.0,False,0.0,0.0,199,3.548126220703125,False,0.0,0.0,False,0.0,0.0
3330,527,Schindler's List (1993),Drama|War,5.0,967858828,23,3677,13,4.576065540313721,False,0.0,0.0,False,0.0,0.0,108,5.17977237701416,False,0.0,0.0,False,0.0,0.0,2,4.627749919891357,True,0.6309297535714575,0.5,True,0.6309297535714575,0.5,1,4.909188747406006,True,1.0,1.0,True,1.0,1.0
3331,3273,Scream 3 (2000),Horror|Mystery|Thriller,4.0,970526724,139,3561,2985,2.6813881397247314,False,0.0,0.0,False,0.0,0.0,2189,3.102879285812378,False,0.0,0.0,False,0.0,0.0,3112,2.815967559814453,False,0.0,0.0,False,0.0,0.0,2849,2.5925838947296143,False,0.0,0.0,False,0.0,0.0
3332,2692,Run Lola Run (Lola rennt) (1998),Action|Crime|Romance,4.0,1028516223,100,3600,141,4.01462459564209,False,0.0,0.0,False,0.0,0.0,77,4.85316801071167,False,0.0,0.0,False,0.0,0.0,21,3.8504908084869385,False,0.0,0.0,False,0.0,0.0,10,4.442589282989502,False,0.0,0.0,True,0.2890648263178879,0.1
3333,1136,Monty Python and the Holy Grail (1974),Comedy,5.0,998105803,191,3509,50,4.4084649085998535,False,0.0,0.0,False,0.0,0.0,118,4.3956298828125,False,0.0,0.0,False,0.0,0.0,3,4.359383583068848,True,0.5,0.3333333333333333,True,0.5,0.3333333333333333,1,4.7273478507995605,True,1.0,1.0,True,1.0,1.0
3334,1183,"English Patient, The (1996)",Drama|Romance|War,4.0,967844526,99,3601,1227,3.791088104248047,False,0.0,0.0,False,0.0,0.0,1403,3.7030224800109863,False,0.0,0.0,False,0.0,0.0,1384,3.8406269550323486,False,0.0,0.0,False,0.0,0.0,733,3.9501850605010986,False,0.0,0.0,False,0.0,0.0
3335,1060,Swingers (1996),Comedy|Drama,4.0,967839727,25,3675,487,4.143540859222412,False,0.0,0.0,False,0.0,0.0,719,4.080109119415283,False,0.0,0.0,False,0.0,0.0,340,4.417212009429932,False,0.0,0.0,False,0.0,0.0,194,4.040937423706055,False,0.0,0.0,False,0.0,0.0
3336,1258,"Shining, The (1980)",Horror,4.0,968097597,649,3051,192,3.4641518592834473,False,0.0,0.0,False,0.0,0.0,205,3.6162757873535156,False,0.0,0.0,False,0.0,0.0,81,3.3747494220733643,False,0.0,0.0,False,0.0,0.0,355,3.411613702774048,False,0.0,0.0,False,0.0,0.0
3337,3744,Shaft (2000),Action|Crime,4.0,967840203,80,3620,2225,3.2928528785705566,False,0.0,0.0,False,0.0,0.0,2295,3.2277872562408447,False,0.0,0.0,False,0.0,0.0,2362,3.3667774200439453,False,0.0,0.0,False,0.0,0.0,2390,3.2088584899902344,False,0.0,0.0,False,0.0,0.0
3338,3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,5.0,967829174,38,3662,952,3.7775092124938965,False,0.0,0.0,False,0.0,0.0,2045,3.2908997535705566,False,0.0,0.0,False,0.0,0.0,832,4.129735946655273,False,0.0,0.0,False,0.0,0.0,794,3.8133432865142822,False,0.0,0.0,False,0.0,0.0
3339,2599,Election (1999),Comedy,5.0,967823707,81,3619,474,4.119718551635742,False,0.0,0.0,False,0.0,0.0,544,4.184391975402832,False,0.0,0.0,False,0.0,0.0,365,4.319324493408203,False,0.0,0.0,False,0.0,0.0,108,4.401525497436523,False,0.0,0.0,False,0.0,0.0
3340,3510,Frequency (2000),Drama|Thriller,4.0,978175559,118,3582,918,4.059019088745117,False,0.0,0.0,False,0.0,0.0,116,4.537118434906006,False,0.0,0.0,False,0.0,0.0,540,4.181605339050293,False,0.0,0.0,False,0.0,0.0,137,4.325871467590332,False,0.0,0.0,False,0.0,0.0
3341,1393,Jerry Maguire (1996),Drama|Romance,4.0,967799642,146,3554,850,3.9138846397399902,False,0.0,0.0,False,0.0,0.0,1777,3.5073680877685547,False,0.0,0.0,False,0.0,0.0,1171,3.979954242706299,False,0.0,0.0,False,0.0,0.0,1294,3.5418033599853516,False,0.0,0.0,False,0.0,0.0
3342,2763,"Thomas Crown Affair, The (1999)",Action|Thriller,4.0,967785988,54,3646,1278,3.725820302963257,False,0.0,0.0,False,0.0,0.0,526,4.139621257781982,False,0.0,0.0,False,0.0,0.0,904,3.408757209777832,False,0.0,0.0,False,0.0,0.0,99,4.077304363250732,False,0.0,0.0,False,0.0,0.0
3343,3798,What Lies Beneath (2000),Thriller,4.0,967779963,48,3652,1985,4.048849105834961,False,0.0,0.0,False,0.0,0.0,2602,3.6535634994506836,False,0.0,0.0,False,0.0,0.0,2084,3.8852157592773438,False,0.0,0.0,False,0.0,0.0,2293,3.916964054107666,False,0.0,0.0,False,0.0,0.0
3344,1258,"Shining, The (1980)",Horror,5.0,967777927,51,3649,222,4.404419898986816,False,0.0,0.0,False,0.0,0.0,161,4.608049392700195,False,0.0,0.0,False,0.0,0.0,133,4.8940253257751465,False,0.0,0.0,False,0.0,0.0,232,4.393933296203613,False,0.0,0.0,False,0.0,0.0
3345,2372,Fletch Lives (1989),Comedy,4.0,967779087,140,3560,2589,2.989457845687866,False,0.0,0.0,False,0.0,0.0,281,4.036245822906494,False,0.0,0.0,False,0.0,0.0,2510,3.128695011138916,False,0.0,0.0,False,0.0,0.0,267,3.830989122390747,False,0.0,0.0,False,0.0,0.0
3346,1028,Mary Poppins (1964),Children's|Comedy|Musical,5.0,967776887,228,3472,507,3.6841535568237305,False,0.0,0.0,False,0.0,0.0,473,3.753958225250244,False,0.0,0.0,False,0.0,0.0,799,3.856790065765381,False,0.0,0.0,False,0.0,0.0,601,3.693190097808838,False,0.0,0.0,False,0.0,0.0
3347,1784,As Good As It Gets (1997),Comedy|Drama,4.0,967757542,43,3657,532,4.615190029144287,False,0.0,0.0,False,0.0,0.0,743,4.539526462554932,False,0.0,0.0,False,0.0,0.0,438,4.677570343017578,False,0.0,0.0,False,0.0,0.0,549,4.530276298522949,False,0.0,0.0,False,0.0,0.0
3348,1101,Top Gun (1986),Action|Romance,4.0,967752273,46,3654,1157,3.8001720905303955,False,0.0,0.0,False,0.0,0.0,295,4.296993255615234,False,0.0,0.0,False,0.0,0.0,905,4.108213901519775,False,0.0,0.0,False,0.0,0.0,63,4.336071014404297,False,0.0,0.0,False,0.0,0.0
3349,2140,"Dark Crystal, The (1982)",Children's|Fantasy|Sci-Fi,5.0,967753197,140,3560,1190,3.8305463790893555,False,0.0,0.0,False,0.0,0.0,658,4.04233455657959,False,0.0,0.0,False,0.0,0.0,588,3.913862943649292,False,0.0,0.0,False,0.0,0.0,323,4.012495994567871,False,0.0,0.0,False,0.0,0.0
3350,1208,Apocalypse Now (1979),Drama|War,5.0,967747888,45,3655,101,4.710827350616455,False,0.0,0.0,False,0.0,0.0,307,4.768484592437744,False,0.0,0.0,False,0.0,0.0,42,4.902217864990234,False,0.0,0.0,False,0.0,0.0,25,4.9262166023254395,False,0.0,0.0,False,0.0,0.0
3351,2676,Instinct (1999),Drama|Thriller,4.0,967746663,27,3673,2476,3.546959400177002,False,0.0,0.0,False,0.0,0.0,1833,3.8638851642608643,False,0.0,0.0,False,0.0,0.0,2475,3.63338303565979,False,0.0,0.0,False,0.0,0.0,1683,3.8437790870666504,False,0.0,0.0,False,0.0,0.0
3352,1339,Bram Stoker's Dracula (1992),Horror|Romance,5.0,967744324,93,3607,1930,3.583543539047241,False,0.0,0.0,False,0.0,0.0,841,4.359883785247803,False,0.0,0.0,False,0.0,0.0,1733,3.3491122722625732,False,0.0,0.0,False,0.0,0.0,1042,3.9172563552856445,False,0.0,0.0,False,0.0,0.0
3353,1641,"Full Monty, The (1997)",Comedy,5.0,968127976,231,3469,589,4.241950511932373,False,0.0,0.0,False,0.0,0.0,582,4.237367153167725,False,0.0,0.0,False,0.0,0.0,436,4.135974407196045,False,0.0,0.0,False,0.0,0.0,421,4.2550201416015625,False,0.0,0.0,False,0.0,0.0
3354,610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,4.0,967735121,24,3676,1564,2.672945737838745,False,0.0,0.0,False,0.0,0.0,849,3.0299315452575684,False,0.0,0.0,False,0.0,0.0,1310,2.9946203231811523,False,0.0,0.0,False,0.0,0.0,1400,2.683938503265381,False,0.0,0.0,False,0.0,0.0
3355,1250,"Bridge on the River Kwai, The (1957)",Drama|War,4.0,967795067,31,3669,29,4.3517985343933105,False,0.0,0.0,False,0.0,0.0,389,4.095434188842773,False,0.0,0.0,False,0.0,0.0,25,4.586086273193359,False,0.0,0.0,False,0.0,0.0,18,4.3498945236206055,False,0.0,0.0,False,0.0,0.0
3356,2054,"Honey, I Shrunk the Kids (1989)",Adventure|Children's|Comedy|Fantasy|Sci-Fi,4.0,967700006,237,3463,2574,3.425527572631836,False,0.0,0.0,False,0.0,0.0,2511,3.3801116943359375,False,0.0,0.0,False,0.0,0.0,2805,3.755647659301758,False,0.0,0.0,False,0.0,0.0,2524,3.2726128101348877,False,0.0,0.0,False,0.0,0.0
3357,2114,"Outsiders, The (1983)",Drama,5.0,967696711,68,3632,1010,4.077753067016602,False,0.0,0.0,False,0.0,0.0,938,4.122801303863525,False,0.0,0.0,False,0.0,0.0,748,4.213993072509766,False,0.0,0.0,False,0.0,0.0,183,4.283441543579102,False,0.0,0.0,False,0.0,0.0
3358,1527,"Fifth Element, The (1997)",Action|Sci-Fi,4.0,967697687,231,3469,1166,3.752519369125366,False,0.0,0.0,False,0.0,0.0,1118,3.7350354194641113,False,0.0,0.0,False,0.0,0.0,1186,3.789264440536499,False,0.0,0.0,False,0.0,0.0,1153,3.6352486610412598,False,0.0,0.0,False,0.0,0.0
3359,1276,Cool Hand Luke (1967),Comedy|Drama,5.0,1020134350,85,3615,94,3.8522002696990967,False,0.0,0.0,False,0.0,0.0,88,4.6847429275512695,False,0.0,0.0,False,0.0,0.0,30,4.142169952392578,False,0.0,0.0,False,0.0,0.0,150,4.130757808685303,False,0.0,0.0,False,0.0,0.0
3360,915,Sabrina (1954),Comedy|Romance,4.0,967694232,56,3644,433,3.945101737976074,False,0.0,0.0,False,0.0,0.0,214,4.395694732666016,False,0.0,0.0,False,0.0,0.0,395,3.797361135482788,False,0.0,0.0,False,0.0,0.0,207,3.9740331172943115,False,0.0,0.0,False,0.0,0.0
3361,1616,"Peacemaker, The (1997)",Action|Thriller|War,4.0,967688185,159,3541,2421,3.290296792984009,False,0.0,0.0,False,0.0,0.0,2473,3.223586082458496,False,0.0,0.0,False,0.0,0.0,2589,3.385727643966675,False,0.0,0.0,False,0.0,0.0,2709,3.088848829269409,False,0.0,0.0,False,0.0,0.0
3362,1457,Fools Rush In (1997),Comedy|Romance,4.0,967673295,75,3625,2433,3.20991849899292,False,0.0,0.0,False,0.0,0.0,1879,3.4237146377563477,False,0.0,0.0,False,0.0,0.0,2320,3.2393221855163574,False,0.0,0.0,False,0.0,0.0,1834,3.4877545833587646,False,0.0,0.0,False,0.0,0.0
3363,1028,Mary Poppins (1964),Children's|Comedy|Musical,5.0,1025050832,229,3471,607,3.83505916595459,False,0.0,0.0,False,0.0,0.0,520,3.938689708709717,False,0.0,0.0,False,0.0,0.0,428,3.830627202987671,False,0.0,0.0,False,0.0,0.0,211,3.9818315505981445,False,0.0,0.0,False,0.0,0.0
3364,3787,Shower (Xizhao) (1999),Comedy,4.0,972179800,111,3589,639,3.6998775005340576,False,0.0,0.0,False,0.0,0.0,303,4.185434818267822,False,0.0,0.0,False,0.0,0.0,619,3.8098769187927246,False,0.0,0.0,False,0.0,0.0,18,4.285839080810547,False,0.0,0.0,False,0.0,0.0
3365,118,If Lucy Fell (1996),Comedy|Romance,4.0,967666333,344,3356,2076,3.9228782653808594,False,0.0,0.0,False,0.0,0.0,2219,3.8355069160461426,False,0.0,0.0,False,0.0,0.0,2001,3.895947217941284,False,0.0,0.0,False,0.0,0.0,1392,4.118052005767822,False,0.0,0.0,False,0.0,0.0
3367,1211,Wings of Desire (Der Himmel über Berlin) (1987),Comedy|Drama|Romance,4.0,982809548,353,3347,117,4.465447902679443,False,0.0,0.0,False,0.0,0.0,119,4.562880516052246,False,0.0,0.0,False,0.0,0.0,125,4.655775547027588,False,0.0,0.0,False,0.0,0.0,136,4.401542663574219,False,0.0,0.0,False,0.0,0.0
3368,1722,Tomorrow Never Dies (1997),Action|Romance|Thriller,5.0,1041863257,96,3604,1680,3.3954062461853027,False,0.0,0.0,False,0.0,0.0,712,3.873368978500366,False,0.0,0.0,False,0.0,0.0,1311,3.6090378761291504,False,0.0,0.0,False,0.0,0.0,499,3.64634108543396,False,0.0,0.0,False,0.0,0.0
3369,3868,"Naked Gun: From the Files of Police Squad!, The (1988)",Comedy,4.0,967637504,28,3672,1040,3.528592109680176,False,0.0,0.0,False,0.0,0.0,1311,3.427302598953247,False,0.0,0.0,False,0.0,0.0,1098,4.05449104309082,False,0.0,0.0,False,0.0,0.0,1133,3.4390480518341064,False,0.0,0.0,False,0.0,0.0
3370,1600,She's So Lovely (1997),Drama|Romance,5.0,967789393,197,3503,2577,2.53218150138855,False,0.0,0.0,False,0.0,0.0,1913,2.8471434116363525,False,0.0,0.0,False,0.0,0.0,2763,2.756521224975586,False,0.0,0.0,False,0.0,0.0,2026,2.8238413333892822,False,0.0,0.0,False,0.0,0.0
3371,2640,Superman (1978),Action|Adventure|Sci-Fi,4.0,1020114634,482,3218,1117,3.1325247287750244,False,0.0,0.0,False,0.0,0.0,2010,2.676342010498047,False,0.0,0.0,False,0.0,0.0,2850,2.561668872833252,False,0.0,0.0,False,0.0,0.0,1678,2.8095831871032715,False,0.0,0.0,False,0.0,0.0
3372,1317,I'm Not Rappaport (1996),Comedy,4.0,967604941,30,3670,2217,3.6423521041870117,False,0.0,0.0,False,0.0,0.0,255,4.685627460479736,False,0.0,0.0,False,0.0,0.0,2248,3.9731101989746094,False,0.0,0.0,False,0.0,0.0,1827,3.8199052810668945,False,0.0,0.0,False,0.0,0.0
3373,511,"Program, The (1993)",Action|Drama,4.0,967602848,23,3677,2491,3.2290568351745605,False,0.0,0.0,False,0.0,0.0,1300,3.7777700424194336,False,0.0,0.0,False,0.0,0.0,2449,3.465219020843506,False,0.0,0.0,False,0.0,0.0,2743,3.006563425064087,False,0.0,0.0,False,0.0,0.0
3374,780,Independence Day (ID4) (1996),Action|Sci-Fi|War,4.0,967603377,101,3599,1535,3.488015651702881,False,0.0,0.0,False,0.0,0.0,2298,3.1217079162597656,False,0.0,0.0,False,0.0,0.0,1570,3.8533005714416504,False,0.0,0.0,False,0.0,0.0,974,3.7189207077026367,False,0.0,0.0,False,0.0,0.0
3375,3146,Deuce Bigalow: Male Gigolo (1999),Comedy,4.0,967595685,25,3675,2946,3.073509693145752,False,0.0,0.0,False,0.0,0.0,1730,3.647995710372925,False,0.0,0.0,False,0.0,0.0,3026,3.1106109619140625,False,0.0,0.0,False,0.0,0.0,1498,3.4785430431365967,False,0.0,0.0,False,0.0,0.0
3377,2835,Chill Factor (1999),Action|Thriller,4.0,967588780,166,3534,3080,3.399740219116211,False,0.0,0.0,False,0.0,0.0,2729,3.6781461238861084,False,0.0,0.0,False,0.0,0.0,2961,3.340195894241333,False,0.0,0.0,False,0.0,0.0,2682,3.5442798137664795,False,0.0,0.0,False,0.0,0.0
3378,1079,"Fish Called Wanda, A (1988)",Comedy,5.0,1009221132,234,3466,412,4.167481899261475,False,0.0,0.0,False,0.0,0.0,489,4.135748386383057,False,0.0,0.0,False,0.0,0.0,248,3.963660717010498,False,0.0,0.0,False,0.0,0.0,575,3.954702854156494,False,0.0,0.0,False,0.0,0.0
3379,2763,"Thomas Crown Affair, The (1999)",Action|Thriller,4.0,967586944,38,3662,1271,3.7518606185913086,False,0.0,0.0,False,0.0,0.0,1514,3.674215316772461,False,0.0,0.0,False,0.0,0.0,1176,3.7450387477874756,False,0.0,0.0,False,0.0,0.0,1467,3.6817145347595215,False,0.0,0.0,False,0.0,0.0
3380,1380,Grease (1978),Comedy|Musical|Romance,4.0,967675636,440,3260,1041,3.452209234237671,False,0.0,0.0,False,0.0,0.0,498,3.792325973510742,False,0.0,0.0,False,0.0,0.0,722,3.827904224395752,False,0.0,0.0,False,0.0,0.0,514,3.677992343902588,False,0.0,0.0,False,0.0,0.0
3381,1077,Sleeper (1973),Comedy|Sci-Fi,5.0,967577014,28,3672,418,3.996455430984497,False,0.0,0.0,False,0.0,0.0,17,4.920740604400635,False,0.0,0.0,False,0.0,0.0,380,3.754192352294922,False,0.0,0.0,False,0.0,0.0,261,3.9744184017181396,False,0.0,0.0,False,0.0,0.0
3382,2671,Notting Hill (1999),Comedy|Romance,4.0,967571461,52,3648,1186,3.6045656204223633,False,0.0,0.0,False,0.0,0.0,1264,3.6222429275512695,False,0.0,0.0,False,0.0,0.0,883,3.504819631576538,False,0.0,0.0,False,0.0,0.0,786,3.5998568534851074,False,0.0,0.0,False,0.0,0.0
3383,260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi,4.0,967568506,44,3656,33,4.2490949630737305,False,0.0,0.0,False,0.0,0.0,285,4.296998500823975,False,0.0,0.0,False,0.0,0.0,9,4.341692924499512,False,0.0,0.0,True,0.3010299956639812,0.1111111111111111,35,4.329189300537109,False,0.0,0.0,False,0.0,0.0
3384,1204,Lawrence of Arabia (1962),Adventure|War,4.0,967570841,124,3576,27,4.424153804779053,False,0.0,0.0,False,0.0,0.0,130,4.477327346801758,False,0.0,0.0,False,0.0,0.0,29,4.255768299102783,False,0.0,0.0,False,0.0,0.0,67,4.353360652923584,False,0.0,0.0,False,0.0,0.0
3385,673,Space Jam (1996),Adventure|Animation|Children's|Comedy|Fantasy,4.0,967565195,34,3666,3216,2.434643030166626,False,0.0,0.0,False,0.0,0.0,1639,3.265317678451538,False,0.0,0.0,False,0.0,0.0,3250,2.515122890472412,False,0.0,0.0,False,0.0,0.0,2397,2.9453790187835693,False,0.0,0.0,False,0.0,0.0
3386,3301,"Whole Nine Yards, The (2000)",Comedy|Crime,4.0,980445636,143,3557,1796,3.4326157569885254,False,0.0,0.0,False,0.0,0.0,1677,3.4397263526916504,False,0.0,0.0,False,0.0,0.0,1740,3.584817886352539,False,0.0,0.0,False,0.0,0.0,898,3.665239095687866,False,0.0,0.0,False,0.0,0.0
3387,562,Welcome to the Dollhouse (1995),Comedy|Drama,4.0,990067060,134,3566,621,3.327080726623535,False,0.0,0.0,False,0.0,0.0,785,3.393923282623291,False,0.0,0.0,False,0.0,0.0,679,3.504518985748291,False,0.0,0.0,False,0.0,0.0,449,3.5498034954071045,False,0.0,0.0,False,0.0,0.0
3389,16,Casino (1995),Drama|Thriller,4.0,967582005,570,3130,631,3.2318904399871826,False,0.0,0.0,False,0.0,0.0,282,3.5386157035827637,False,0.0,0.0,False,0.0,0.0,221,3.241903066635132,False,0.0,0.0,False,0.0,0.0,478,3.353766918182373,False,0.0,0.0,False,0.0,0.0
3390,3813,Interiors (1978),Drama,4.0,968118723,202,3498,1669,3.644665241241455,False,0.0,0.0,False,0.0,0.0,1542,3.7130706310272217,False,0.0,0.0,False,0.0,0.0,2154,3.867495059967041,False,0.0,0.0,False,0.0,0.0,2044,3.4418160915374756,False,0.0,0.0,False,0.0,0.0
3391,1674,Witness (1985),Drama|Romance|Thriller,4.0,1046199975,1211,2489,268,4.359819412231445,False,0.0,0.0,False,0.0,0.0,91,4.67746114730835,False,0.0,0.0,False,0.0,0.0,14,4.558693885803223,False,0.0,0.0,False,0.0,0.0,205,4.511625289916992,False,0.0,0.0,False,0.0,0.0
3392,1213,GoodFellas (1990),Crime|Drama,5.0,967506505,28,3672,93,4.567068576812744,False,0.0,0.0,False,0.0,0.0,397,4.498541355133057,False,0.0,0.0,False,0.0,0.0,72,4.345525741577148,False,0.0,0.0,False,0.0,0.0,179,4.2739763259887695,False,0.0,0.0,False,0.0,0.0
3393,3682,Magnum Force (1973),Western,4.0,967499505,263,3437,870,3.496833562850952,False,0.0,0.0,False,0.0,0.0,185,4.065384387969971,False,0.0,0.0,False,0.0,0.0,484,3.7536332607269287,False,0.0,0.0,False,0.0,0.0,92,4.129374027252197,False,0.0,0.0,False,0.0,0.0
3394,47,Seven (Se7en) (1995),Crime|Thriller,5.0,967493445,325,3375,135,4.081358432769775,False,0.0,0.0,False,0.0,0.0,94,4.301614761352539,False,0.0,0.0,False,0.0,0.0,108,4.301135063171387,False,0.0,0.0,False,0.0,0.0,185,4.020705223083496,False,0.0,0.0,False,0.0,0.0
