user_id,movie_id,rating,timestamp,prior_history_count,target_item_support
3046,3553,4.0,970188473,74,76
3047,3175,5.0,970268567,66,1682
3048,21,4.0,970183865,68,1329
3049,534,4.0,970183906,68,278
3050,3079,4.0,970179666,60,141
3051,493,4.0,1026806757,401,291
3052,930,4.0,970179199,70,431
3053,1345,5.0,1011912482,181,556
3054,3210,4.0,1041661371,525,875
3055,912,5.0,1021601601,286,1637
3056,527,4.0,970126371,262,2250
3057,2248,4.0,1003354340,157,895
3058,1226,4.0,994105057,144,223
3059,1617,5.0,970074992,42,2213
3060,3557,4.0,970021642,35,108
3061,1961,5.0,970022880,30,1297
3062,1584,4.0,970019917,61,1361
3063,1220,5.0,970017878,63,1316
3064,2571,5.0,970077674,43,2541
3065,3510,4.0,981569078,278,771
3066,1370,4.0,969999909,88,1123
3067,1035,5.0,1003866187,823,864
3069,3948,4.0,971056874,206,795
3070,2396,4.0,969943619,37,2314
3071,43,4.0,969939277,25,165
3072,1455,4.0,1000856191,209,20
3073,3363,5.0,969932237,54,976
3074,1511,4.0,1003529391,141,22
3075,3948,4.0,987546708,264,795
3077,2311,4.0,969831917,76,460
3078,3741,4.0,994431521,31,238
3079,3786,4.0,980705196,84,178
3080,496,5.0,1044314906,550,35
3081,482,5.0,969809039,383,170
3082,3101,4.0,969816846,362,782
3083,2071,5.0,969764108,95,167
3084,110,5.0,969753447,73,2374
3085,2881,4.0,998324241,117,754
3086,1059,5.0,969692784,109,470
3087,1092,4.0,1030826286,295,731
3088,2406,4.0,969747971,46,1319
3089,1233,5.0,1009693939,52,985
3090,1035,5.0,972951480,61,864
3091,480,4.0,969659916,62,2598
3092,2664,4.0,969651039,52,611
3093,933,4.0,1042495758,178,425
3094,2721,4.0,969650233,37,81
3095,3510,4.0,1003422006,172,771
3096,3705,4.0,989437738,194,356
3097,296,5.0,976321307,62,2123
3098,1204,4.0,970093056,91,806
3099,3555,4.0,969932644,157,854
3100,1188,5.0,969592343,53,661
3101,1243,5.0,970451909,268,317
3102,2762,5.0,969572917,32,2390
3103,293,5.0,969566636,35,907
3104,589,4.0,969560933,28,2582
3105,943,4.0,969906980,116,166
3106,2165,5.0,1045085803,67,106
3107,541,5.0,969510534,68,1754
3108,2401,4.0,969500702,478,295
3109,3948,4.0,978911414,56,795
3110,1280,5.0,969488059,299,274
3111,1468,4.0,969481380,118,137
3112,3476,4.0,978412913,212,655
3113,1721,5.0,1042951637,49,1503
3114,2133,4.0,969467743,101,533
3115,1284,5.0,970892848,35,521
3116,3324,4.0,969465503,83,174
3117,1200,5.0,969401837,34,1779
3118,1099,4.0,969408885,567,191
3119,3827,4.0,1004652117,88,441
3120,3114,5.0,969900873,33,1527
3121,2987,4.0,969335599,268,1672
3122,541,4.0,969326094,20,1754
3123,1274,4.0,969324772,152,442
3124,3298,4.0,969318775,25,564
3125,1375,4.0,1039205304,353,913
3126,2028,4.0,969298008,79,2590
3127,222,4.0,969308564,38,322
3128,3317,5.0,1011200290,315,465
3129,10,4.0,969373285,502,874
3130,50,4.0,969250331,63,1751
3131,1206,5.0,969236103,76,1209
3132,3409,4.0,969164782,26,437
3134,1274,4.0,969084395,96,442
3135,3083,4.0,969068994,122,382
3136,2396,5.0,969055823,39,2314
3137,2600,5.0,969052699,50,384
3138,1580,4.0,969051206,210,2471
3139,3147,5.0,969037997,56,1182
3140,2739,4.0,1020014344,316,441
3141,2012,4.0,969034059,58,1107
3142,2762,4.0,969109685,92,2390
3144,3177,5.0,968978261,34,157
3145,3760,5.0,969324485,110,294
3146,3105,4.0,1018907178,58,671
3147,431,4.0,968966606,203,365
3148,296,5.0,968995526,99,2123
3149,3826,5.0,968952252,25,371
3150,1097,4.0,1018291317,76,2217
3151,1961,5.0,968920350,168,1297
3152,2678,4.0,1019016203,30,24
3153,2888,5.0,968907335,43,117
3154,30,5.0,981253450,187,73
3155,924,5.0,968898016,83,1670
3156,3852,4.0,991487528,61,196
3157,3102,4.0,969026348,156,237
3158,2648,4.0,1046393499,295,399
3159,1729,4.0,1035061011,237,713
3160,610,5.0,968877548,23,611
3161,1097,5.0,968887675,69,2217
3162,350,4.0,968859422,77,500
3163,1678,4.0,1007671265,857,470
3164,3578,4.0,968851140,26,1838
3165,260,5.0,968850206,26,2912
3166,2716,4.0,968825174,36,2132
3167,714,5.0,969857246,219,150
3168,2763,4.0,968813468,28,1017
3169,1304,5.0,968810432,122,1385
3170,3505,5.0,968806749,69,348
3171,2203,5.0,1004641112,131,223
3172,2019,5.0,1037556896,104,611
3173,29,4.0,968794033,94,395
3174,3578,4.0,972589318,86,1838
3175,3317,4.0,968864097,86,465
3177,3751,4.0,994817920,57,1274
3178,2947,4.0,993167155,200,878
3179,3556,4.0,968775427,21,312
3180,365,4.0,968804566,475,69
3181,904,5.0,968779002,24,1034
3182,2918,4.0,1041602685,622,1448
3183,1073,4.0,968729598,109,1285
3184,272,5.0,968767385,102,375
3185,1,5.0,968700656,86,2041
3186,1769,5.0,968700036,36,309
3187,1193,5.0,968677356,25,1686
3188,608,4.0,968674696,20,2453
3189,170,4.0,970736851,524,311
3190,1407,4.0,968651333,35,875
3191,3754,4.0,968654337,401,189
3192,555,4.0,980319828,148,652
3193,611,4.0,968645946,172,197
3194,480,4.0,979007562,33,2598
3195,2871,4.0,970885633,191,721
3196,3484,4.0,994130256,303,275
3197,3770,4.0,968637226,133,329
3198,903,4.0,968703021,104,887
3199,3889,4.0,969502282,98,124
3200,1252,5.0,978903158,157,1149
3201,1569,4.0,972670043,440,802
3202,3623,4.0,968576026,142,1237
3203,3500,5.0,1028682303,161,172
3204,318,5.0,968567566,47,2190
3205,270,4.0,968567636,304,78
3206,2987,4.0,968561245,94,1672
3207,2391,4.0,968570984,98,732
3208,296,5.0,968559602,383,2123
3209,3755,4.0,968548238,223,955
3210,3831,4.0,998669750,146,173
3211,1956,5.0,969196555,93,497
3212,2959,4.0,968539072,25,1408
3213,260,5.0,968520476,134,2912
3214,2388,5.0,968517263,35,14
3215,3791,4.0,968465723,35,413
3216,2745,4.0,968462651,322,225
3217,1735,4.0,973193154,349,254
3218,3114,4.0,968454587,60,1527
3219,1257,4.0,1014143189,140,463
3220,2138,4.0,968452096,70,298
3221,296,5.0,968445312,39,2123
3223,1719,5.0,968443804,60,373
3224,1295,5.0,1035749371,1114,262
3225,549,5.0,968439609,20,154
3226,1129,4.0,968436829,122,869
3227,2581,4.0,969646166,325,614
3228,2763,4.0,968418939,152,1017
3229,3746,4.0,1016778251,195,60
3230,1907,5.0,968392418,141,477
3231,1101,4.0,968894828,150,989
3232,367,4.0,968385872,61,1150
3233,3365,5.0,1005354714,160,237
3234,908,5.0,968366599,20,1275
3235,2987,5.0,968360346,34,1672
3237,1188,4.0,968360025,75,661
3238,3755,5.0,968355607,30,955
3239,527,5.0,968359457,72,2250
3240,2336,4.0,968551379,151,921
3241,1203,5.0,968348266,51,604
3242,1270,5.0,968353640,207,2533
3243,2724,4.0,968395427,224,630
3244,2959,5.0,968311119,23,1408
3245,3457,4.0,968308688,65,133
3246,3841,4.0,968310579,226,289
3247,349,4.0,968303935,25,1044
3248,1259,4.0,968303808,80,1734
3249,3219,4.0,968298394,62,442
3250,3020,4.0,968310197,122,515
3251,1224,4.0,968291826,52,422
3253,2106,4.0,969237592,165,176
3254,1259,4.0,968281617,20,1734
3255,1597,4.0,968279087,37,789
3256,110,5.0,969916643,56,2374
3257,3357,5.0,968276538,80,100
3258,3526,4.0,986580986,35,807
3259,2692,5.0,1038445402,394,1047
3260,1610,4.0,1019507323,227,1624
3261,3948,4.0,972428366,537,795
3262,1569,4.0,1039534350,85,802
3263,480,4.0,968217708,103,2598
3264,3148,4.0,968216296,23,699
3265,1259,4.0,968365009,483,1734
3266,1354,5.0,976004737,150,263
3267,1179,5.0,968273745,96,862
3268,2700,4.0,975105977,64,1245
3269,2918,5.0,968199885,79,1448
3270,1294,5.0,969934311,118,1081
3271,2389,4.0,968201928,335,249
3272,3394,4.0,971259833,833,201
3274,2617,4.0,993749159,197,978
3276,1183,4.0,968184368,26,963
3277,2791,5.0,1003795424,149,1684
3278,1066,4.0,971622958,43,169
3279,748,4.0,968793710,99,394
3280,2694,4.0,982260655,628,763
3281,47,4.0,968171241,188,1117
3282,926,5.0,968161783,22,393
3283,999,4.0,968123169,243,280
3284,457,4.0,968118445,40,1963
3285,2819,4.0,1041957509,626,314
3286,2135,4.0,968110975,26,226
3287,1084,5.0,968105201,23,678
3288,50,4.0,979848047,23,1751
3289,1507,4.0,968094500,72,39
3290,3761,4.0,968095257,171,25
3292,1205,4.0,971021883,936,225
3293,2707,4.0,968128454,43,613
3294,648,5.0,968073592,92,1481
3295,587,4.0,968058324,72,1106
3296,2763,5.0,968057954,70,1017
3297,1059,4.0,968223612,117,470
3298,3785,5.0,968048362,31,569
3299,3182,5.0,974326655,301,118
3300,1917,4.0,977114578,359,1074
3301,1344,4.0,1026010863,307,347
3302,457,4.0,968031680,84,1963
3303,1270,4.0,968011401,24,2533
3304,2088,4.0,968007940,167,453
3305,2324,4.0,968003112,103,1127
3306,1674,5.0,968001593,50,1029
3307,1092,4.0,967992910,24,731
3308,1960,5.0,968002821,706,624
3309,1393,4.0,967970429,270,1322
3310,1732,5.0,967989823,64,1072
3311,840,4.0,977129066,901,46
3312,2961,4.0,1022490503,653,263
3313,2660,4.0,998982690,470,130
3314,3882,4.0,971536724,332,220
3315,1895,5.0,996419389,181,298
3316,47,5.0,967940700,39,1117
3317,2330,4.0,981577619,109,90
3318,25,5.0,967928612,66,968
3319,1959,5.0,967920368,117,610
3320,1016,4.0,969219352,525,152
3321,1375,4.0,967919023,82,913
3322,39,4.0,967915776,45,1347
3323,2492,4.0,971546306,124,133
3324,3033,5.0,967912127,20,882
3325,3798,4.0,967911406,23,414
3326,3408,4.0,978144566,36,1253
3327,3948,4.0,988593220,357,795
3328,1453,4.0,968014613,270,144
3329,1240,4.0,967865977,135,2047
3330,527,5.0,967858828,23,2250
3331,3273,4.0,970526724,139,550
3332,2692,4.0,1028516223,100,1047
3333,1136,5.0,998105803,191,1571
3334,1183,4.0,967844526,99,963
3335,1060,4.0,967839727,25,777
3336,1258,4.0,968097597,649,1065
3337,3744,4.0,967840203,80,396
3338,3175,5.0,967829174,38,1682
3339,2599,5.0,967823707,81,1490
3340,3510,4.0,978175559,118,771
3341,1393,4.0,967799642,146,1322
3342,2763,4.0,967785988,54,1017
3343,3798,4.0,967779963,48,414
3344,1258,5.0,967777927,51,1065
3345,2372,4.0,967779087,140,232
3346,1028,5.0,967776887,228,986
3347,1784,4.0,967757542,43,1397
3348,1101,4.0,967752273,46,989
3349,2140,5.0,967753197,140,700
3350,1208,5.0,967747888,45,1152
3351,2676,4.0,967746663,27,258
3352,1339,5.0,967744324,93,662
3353,1641,5.0,968127976,231,1181
3354,610,4.0,967735121,24,611
3355,1250,4.0,967795067,31,917
3356,2054,4.0,967700006,237,1016
3357,2114,5.0,967696711,68,253
3358,1527,4.0,967697687,231,1351
3359,1276,5.0,1020134350,85,916
3360,915,4.0,967694232,56,359
3361,1616,4.0,967688185,159,381
3362,1457,4.0,967673295,75,262
3363,1028,5.0,1025050832,229,986
3364,3787,4.0,972179800,111,61
3365,118,4.0,967666333,344,63
3367,1211,4.0,982809548,353,239
3368,1722,5.0,1041863257,96,845
3369,3868,4.0,967637504,28,676
3370,1600,5.0,967789393,197,81
3371,2640,4.0,1020114634,482,1199
3372,1317,4.0,967604941,30,39
3373,511,4.0,967602848,23,149
3374,780,4.0,967603377,101,1671
3375,3146,4.0,967595685,25,283
3377,2835,4.0,967588780,166,49
3378,1079,5.0,1009221132,234,1303
3379,2763,4.0,967586944,38,1017
3380,1380,4.0,967675636,440,801
3381,1077,5.0,967577014,28,733
3382,2671,4.0,967571461,52,764
3383,260,4.0,967568506,44,2912
3384,1204,4.0,967570841,124,806
3385,673,4.0,967565195,34,531
3386,3301,4.0,980445636,143,564
3387,562,4.0,990067060,134,470
3389,16,4.0,967582005,570,676
3390,3813,4.0,968118723,202,78
3391,1674,4.0,1046199975,1211,1029
3392,1213,5.0,967506505,28,1629
3393,3682,4.0,967499505,263,204
3394,47,5.0,967493445,325,1117
3395,3129,4.0,967511927,53,276
3396,3793,4.0,967485812,21,1409
3397,34,5.0,967481763,28,1712
3398,3408,4.0,967480686,50,1253
3399,3578,5.0,967582892,153,1838
3400,3468,4.0,992956664,217,441
3401,3682,4.0,980131398,836,204
3402,1485,4.0,967729928,327,653
3403,1025,4.0,967431711,202,283
3404,434,4.0,967425960,24,670
3405,2700,5.0,974167173,39,1245
3406,1246,5.0,967424864,39,837
3408,3074,5.0,967423717,115,211
3409,353,4.0,967421631,39,721
3410,932,4.0,1024802433,727,186
3411,1584,4.0,1013902977,349,1361
3412,1210,4.0,1040429221,292,2816
3413,3135,5.0,1038108305,126,193
3414,3798,4.0,975443479,293,414
3415,1127,5.0,967519349,163,1666
3416,1257,4.0,967569044,468,463
3417,1233,4.0,967398454,89,985
3418,2941,4.0,967686761,209,273
3419,2642,4.0,967397091,119,483
3420,3536,4.0,1005670935,219,468
3421,150,4.0,967412770,23,1234
3422,2819,4.0,967414833,382,314
3423,380,4.0,1034232895,316,1371
3424,3510,5.0,975562172,70,771
3425,3182,4.0,992802861,491,118
3426,923,5.0,967353338,118,1096
3427,161,5.0,967345307,34,742
3428,2183,4.0,991021050,182,177
3429,1041,4.0,967342942,34,468
3430,2943,4.0,1003617293,405,154
3431,1183,5.0,967338681,60,963
3432,3869,5.0,967407829,115,415
3433,2167,4.0,1016904267,86,792
3434,36,4.0,967336792,168,912
3435,858,5.0,970794020,124,2180
3436,2551,4.0,1037841406,201,185
3437,3831,5.0,985966852,49,173
3438,2959,5.0,967390823,78,1408
3439,3033,4.0,967319850,88,882
3440,1466,4.0,967314350,26,704
3441,919,4.0,1009697077,318,1686
3442,2712,5.0,967307963,185,914
3443,930,5.0,967304440,22,431
3444,237,5.0,967305020,93,250
3445,1419,5.0,967368534,143,131
3446,1334,4.0,967263923,34,329
3447,3006,4.0,967265247,79,857
3448,145,4.0,967256193,24,356
3449,589,4.0,967254854,57,2582
3450,648,4.0,967246253,186,1481
3451,16,4.0,967243518,60,676
3452,2427,5.0,1031931174,84,777
3453,2542,4.0,975132945,292,613
3454,2491,4.0,1016228377,351,109
3455,1484,4.0,967233509,21,121
3456,750,5.0,967233999,52,1349
3457,1266,5.0,1003025941,158,966
3458,3156,5.0,967248611,163,363
3459,3578,5.0,1004775215,26,1838
3460,2571,4.0,967185534,83,2541
3461,1136,5.0,967181245,34,1571
3462,3893,4.0,1046351654,557,525
3463,1222,5.0,967174968,32,1234
3464,1222,5.0,995682412,370,1234
3465,2628,4.0,967170386,54,2163
3466,800,4.0,967161458,34,617
3467,32,5.0,967161268,55,1483
3468,154,4.0,967156316,62,165
3469,2401,4.0,967233794,458,295
3470,289,4.0,967150361,82,154
3471,3275,4.0,1045955555,823,88
3472,1285,4.0,967143344,49,797
3473,1914,5.0,1042779044,157,364
3474,3006,5.0,967134849,199,857
3475,2396,4.0,1016256875,618,2314
3476,760,4.0,968955114,668,31
3477,918,5.0,967127273,131,186
3478,1219,4.0,967120177,70,1238
3479,592,4.0,967091016,89,1409
3480,3793,5.0,967088272,46,1409
3481,1073,4.0,968743646,138,1285
3482,2371,4.0,967071679,70,590
3483,3649,5.0,1010683062,660,284
3484,231,4.0,967063946,196,645
3485,1927,4.0,967094844,47,260
3486,3438,4.0,967060149,92,516
3487,1265,5.0,967080860,315,2236
3489,583,5.0,967052192,104,26
3490,1036,4.0,967050697,241,1641
3491,73,5.0,967130999,726,218
3492,3948,4.0,995470652,62,795
3493,3066,4.0,967040822,156,189
3494,2987,5.0,967038194,34,1672
3496,11,4.0,967011369,23,1018
3497,17,4.0,967182849,83,822
3498,367,4.0,967001014,112,1150
3499,2401,5.0,967235442,436,295
3500,1234,5.0,966996825,55,1029
3501,931,5.0,967043562,196,203
3502,2268,4.0,966993029,32,1044
3503,1245,5.0,1011816285,488,351
3504,922,4.0,1027223952,213,453
3505,357,4.0,990840022,97,1222
3506,1639,5.0,967568089,67,956
3507,458,4.0,982459402,909,84
3508,1205,4.0,966974881,32,225
3509,292,4.0,1042849377,402,715
3510,3052,5.0,967046724,66,965
3511,3152,4.0,966979428,204,350
3512,1204,5.0,1018641094,407,806
3513,3536,4.0,967478238,309,468
3514,260,5.0,966972639,72,2912
3515,529,5.0,967062348,99,712
3516,1198,4.0,975706344,152,2466
3517,368,5.0,966968173,118,778
3518,1186,4.0,1042748869,501,547
3519,2436,4.0,1045348693,665,118
3520,1939,4.0,1044932400,285,233
3521,3783,4.0,966925954,386,228
3522,2548,4.0,966915473,61,99
3523,1234,5.0,966912158,38,1029
3524,3623,4.0,975729372,150,1237
3525,2428,4.0,966978321,86,500
3526,3408,4.0,989742933,955,1253
3527,1,5.0,966904109,38,2041
3528,1924,5.0,966901105,80,233
3529,2393,4.0,966899161,218,790
3531,3948,4.0,1040506184,75,795
3532,2858,5.0,978231752,113,3299
3533,377,4.0,967503683,85,1620
3534,920,4.0,966889220,52,1128
3535,1610,5.0,966885667,25,1624
3536,520,4.0,966888722,161,358
3537,216,5.0,966883455,56,339
3538,2702,4.0,966886243,161,379
3539,1194,5.0,967021112,1076,205
3540,3316,4.0,973469418,207,267
3541,851,4.0,966876424,33,125
3542,3316,4.0,966875163,20,267
3543,926,5.0,966869080,98,393
3544,938,4.0,966866934,27,182
3545,1865,5.0,966859965,26,52
3546,446,4.0,968011574,406,248
3547,3949,4.0,1005941262,361,281
3549,2406,5.0,966825675,35,1319
3550,364,4.0,1043074466,355,1104
3551,1393,4.0,966824143,85,1322
3553,2699,4.0,966814546,42,1322
3554,1407,4.0,966809237,29,875
3555,377,4.0,966810168,123,1620
3556,1259,4.0,966808364,109,1734
3557,3174,4.0,980290233,391,852
3558,2231,5.0,966805759,299,338
3559,377,4.0,966797027,73,1620
3560,3098,5.0,998255984,136,535
3561,1371,4.0,976479943,258,766
3562,838,4.0,1045715230,682,491
3563,2145,4.0,966788268,208,679
3564,2011,4.0,967313825,149,1141
3565,3461,5.0,966784792,138,345
3566,1259,4.0,966756098,28,1734
3567,1222,4.0,966752598,65,1234
3568,1909,4.0,966746442,96,975
3569,3355,4.0,969672408,435,285
3571,364,5.0,979769307,102,1104
3572,73,5.0,966736099,106,218
3573,329,5.0,966789032,33,978
3574,1207,5.0,966732526,178,916
3575,1690,4.0,966720082,35,759
3576,2866,4.0,966725136,536,195
3577,105,5.0,966712257,77,377
3578,150,4.0,966792800,262,1234
3579,2115,4.0,967326272,268,1108
3580,1356,4.0,967388817,65,1290
3581,1356,4.0,966699915,31,1290
3582,798,4.0,966699912,88,200
3583,915,5.0,966696076,25,359
3584,1918,4.0,966694643,54,652
3585,474,4.0,966700626,256,957
3586,1019,4.0,966693772,159,565
3587,1201,5.0,966671980,42,803
3588,3169,4.0,966662966,222,249
3589,2762,5.0,1019404113,683,2390
3590,1248,5.0,1035767062,461,497
3591,1225,4.0,978382081,201,1367
3592,2310,4.0,1037594828,356,132
3593,1285,4.0,966636203,62,797
3594,546,5.0,970285613,156,315
3595,2694,4.0,966630460,27,763
3596,206,4.0,976338734,127,79
3597,1460,4.0,966632251,75,90
3599,1265,4.0,971124499,174,2236
3600,1304,4.0,966881667,369,1385
3601,2761,5.0,967160850,156,651
3602,1276,5.0,970711066,84,916
3603,3300,4.0,966622535,322,516
3604,838,5.0,966614022,25,491
3605,541,5.0,967323749,114,1754
3606,2858,5.0,966612887,34,3299
3607,920,4.0,971919160,250,1128
3608,1367,4.0,966613283,92,353
3609,236,4.0,966615484,124,313
3610,2617,5.0,990504130,695,978
3611,3324,5.0,967642786,204,174
3612,3181,5.0,968253093,214,156
3613,3735,5.0,992929114,69,482
3614,318,5.0,966605837,156,2190
3615,1080,5.0,966603734,173,915
3617,1231,4.0,966601805,42,740
3618,1111,4.0,967123090,1334,91
3619,3481,4.0,969835521,100,1308
3620,2706,4.0,1014481680,430,1336
3621,1517,4.0,966715157,377,1184
3622,1610,4.0,966571932,155,1624
3624,3055,4.0,999706342,352,76
3625,1601,4.0,966563797,198,72
3626,1266,4.0,1018417039,854,966
3627,3055,5.0,966549944,34,76
3628,2882,4.0,969759184,30,112
3629,527,5.0,966537911,59,2250
3630,1997,5.0,969826974,180,870
3631,163,4.0,966611606,39,533
3632,3082,4.0,966536474,27,837
3634,3555,4.0,972132364,22,854
3635,892,5.0,966517526,161,149
3636,3499,4.0,966490643,22,865
3637,3793,4.0,966489388,65,1409
3638,1031,4.0,966580346,120,314
3639,1753,4.0,966489516,79,196
3640,3744,4.0,966482041,72,396
3641,3510,4.0,979885906,475,771
3643,3624,4.0,972168131,219,742
3644,47,5.0,966469976,40,1117
3645,3527,5.0,966468987,64,1272
3646,1219,4.0,966468615,91,1238
3647,1073,4.0,966468573,26,1285
3648,88,4.0,1028327235,626,184
3649,1259,5.0,966457487,47,1734
3650,3435,5.0,974839572,783,534
3651,2683,4.0,966464454,246,1377
3653,1246,5.0,966454388,100,837
3654,1466,4.0,971406645,279,704
3655,50,5.0,966452686,29,1751
3656,3445,4.0,966449028,51,133
3657,1552,4.0,966447818,34,930
3658,1261,5.0,971901406,265,539
3659,2542,5.0,966445099,94,613
3660,1127,4.0,966434106,49,1666
3661,1334,5.0,966432822,123,329
3662,2782,4.0,966429319,56,104
3663,2409,4.0,966411453,90,429
3664,912,4.0,966404609,131,1637
3665,2502,4.0,993858805,215,860
3666,110,5.0,966394418,41,2374
3667,1104,5.0,966639501,54,477
3668,1230,5.0,966384240,36,1306
3669,3408,5.0,969313622,435,1253
3670,1197,4.0,966377168,66,2272
3671,95,4.0,966376418,100,627
3672,2105,4.0,966377460,201,945
3673,223,5.0,971067978,211,1391
3674,6,4.0,966443148,85,924
3675,2249,4.0,966369528,842,234
3676,1136,5.0,966364056,98,1571
3677,3285,4.0,966371057,140,398
3678,2529,4.0,967053966,137,1141
3679,2372,5.0,981482662,383,232
3680,3068,4.0,966360550,55,373
3681,3948,4.0,1010100826,667,795
3682,2064,5.0,966355491,90,783
3683,3783,4.0,970583993,588,228
3684,527,5.0,966351371,135,2250
3685,2410,4.0,992472157,298,386
3686,1278,5.0,970246306,73,1170
3687,2944,4.0,966319743,187,694
3688,3618,5.0,1025223974,303,350
3689,354,4.0,966313605,221,63
3690,3173,4.0,968126800,396,449
3691,1792,4.0,1035046708,301,438
3692,253,5.0,966397292,66,725
3693,911,4.0,1044685030,594,302
3694,3477,4.0,966303213,51,266
3695,2136,4.0,1014187288,299,215
3696,3508,5.0,966303562,149,353
3697,2,5.0,966302412,134,680
3698,2872,5.0,966977398,113,729
3699,898,5.0,966294536,59,567
3700,100,5.0,966291689,64,125
3701,3512,5.0,1031075692,81,431
3702,3108,4.0,966290245,46,938
3703,2002,4.0,966285533,46,787
3704,265,5.0,983466920,218,760
3705,2414,4.0,966288573,791,373
3706,2942,5.0,966377111,77,350
3707,2389,4.0,966280480,50,249
3708,3844,4.0,966278962,32,395
3709,2389,4.0,966277210,329,249
3710,325,4.0,966274676,67,42
3711,293,5.0,966271860,84,907
3712,780,5.0,966281989,139,1671
3713,153,4.0,966891671,403,746
3714,482,4.0,966358382,38,170
3715,107,5.0,966267274,310,249
3716,778,5.0,966868695,388,741
3717,3911,5.0,1016064097,298,607
3718,1252,5.0,966266284,265,1149
3719,2987,5.0,966261431,32,1672
3720,370,4.0,966254426,205,403
3721,2677,4.0,966227508,127,225
3722,1128,4.0,966224423,27,168
3723,1663,5.0,967150171,37,732
3724,2353,4.0,966226934,581,970
3725,1639,5.0,966218328,21,956
3726,2598,4.0,966231426,336,525
3727,1485,4.0,966310068,457,653
3728,6,5.0,966216363,63,924
3729,3916,5.0,975113444,442,406
3730,480,4.0,966213632,26,2598
3731,110,5.0,966211447,122,2374
3732,348,4.0,1044228801,207,447
3733,778,4.0,999922931,115,741
3734,3623,4.0,966194571,49,1237
3735,2987,5.0,967081521,299,1672
3736,2762,5.0,966194234,124,2390
3737,1895,5.0,966190832,149,298
3738,1234,5.0,966209809,30,1029
3739,3176,4.0,966181508,21,1265
3740,1619,4.0,966170576,45,354
3741,592,4.0,966161962,133,1409
3742,2194,4.0,966146219,122,1110
3743,110,4.0,966150700,28,2374
3744,34,5.0,966140675,34,1712
3745,3120,4.0,966142303,198,126
3746,2916,4.0,1015279670,347,1956
3747,3113,4.0,966159206,62,530
3748,1257,5.0,966136216,29,463
3749,3254,4.0,966134477,111,428
3750,1941,5.0,966129142,38,110
3751,2686,4.0,1004036045,401,571
3752,2571,4.0,966291260,183,2541
3753,110,5.0,966184816,47,2374
3754,2376,4.0,966120128,295,319
3755,1185,5.0,966099074,67,443
3756,13,4.0,966107715,413,96
3757,1214,4.0,1009948672,197,1979
3758,589,4.0,966098654,47,2582
3759,919,5.0,966118637,102,1686
3760,3552,5.0,966098257,315,946
3761,1129,4.0,966093842,167,869
3762,3735,4.0,966435842,410,482
3763,2174,5.0,966095453,138,1468
3764,908,4.0,966091138,23,1275
3765,1304,5.0,966087174,26,1385
3766,5,4.0,966081597,105,286
3767,2396,4.0,966081656,39,2314
3768,3000,4.0,1000878176,709,335
3769,2017,4.0,966638315,409,152
3770,590,5.0,966050693,264,1426
3771,20,4.0,966182553,430,149
3772,1200,5.0,966046383,42,1779
3773,2378,4.0,1034916092,357,401
3774,32,5.0,966041443,49,1483
3775,1172,4.0,966040829,88,611
3776,2081,4.0,966039317,38,1009
3777,1569,5.0,966036010,114,802
3778,1645,5.0,970281153,938,808
3779,1059,5.0,966033294,54,470
3780,223,5.0,966033931,297,1391
3781,1480,5.0,966027485,61,259
3782,2428,4.0,966026221,62,500
3784,1358,5.0,966023131,40,1160
3785,86,4.0,966023023,31,210
3786,1673,4.0,966031122,59,1109
3788,3556,5.0,966020023,22,312
3789,3079,5.0,966631154,150,141
3790,3617,5.0,966040606,123,388
3791,481,4.0,966019781,114,283
3792,524,5.0,1012446953,819,466
3793,2169,4.0,966018888,132,125
3794,3793,5.0,966015447,43,1409
3795,2585,4.0,966016229,28,45
3796,3813,4.0,966284449,201,78
3797,1073,5.0,966010015,24,1285
3798,1912,5.0,966019603,28,895
3799,3157,4.0,966007593,127,497
3800,742,4.0,966079899,69,168
3801,1992,4.0,966001138,133,125
3804,34,5.0,965969845,181,1712
3805,2916,4.0,965966942,34,1956
3806,2516,4.0,965966639,164,36
3807,442,4.0,1013348099,473,625
3808,3496,4.0,965977231,1151,57
3809,1580,5.0,965962677,42,2471
3810,3753,5.0,965959816,66,1171
3811,2366,4.0,965958991,103,738
3812,2683,4.0,965957522,112,1377
3813,2501,4.0,965955722,66,578
3814,1587,4.0,965952340,31,563
3815,89,4.0,965958961,118,221
3816,3624,5.0,965954998,316,742
3817,1805,5.0,965950385,50,612
3818,1222,5.0,965949680,46,1234
3819,1214,4.0,971267290,117,1979
3820,316,5.0,965947546,41,1083
3821,2184,4.0,1010196892,728,144
3822,1233,5.0,971466691,181,985
3823,2531,4.0,965954724,632,296
3824,1982,4.0,1042486182,1003,502
3825,996,4.0,965944418,489,240
3826,1191,4.0,966034459,27,202
3827,1049,5.0,966131255,185,441
3828,968,4.0,965932451,38,694
3829,3863,4.0,979063400,807,628
3830,3146,4.0,965934013,135,283
3831,2245,4.0,965932060,118,505
3832,2020,5.0,1013716174,106,763
3833,1234,5.0,1002809785,311,1029
3834,3897,4.0,1011306620,561,949
3835,34,5.0,966363544,87,1712
3836,431,4.0,968482591,508,365
3837,345,4.0,965933841,193,460
3839,637,4.0,965918566,85,136
3840,1641,5.0,1046110878,65,1181
3841,2395,4.0,966085922,1213,1199
3842,1367,4.0,1037880028,664,353
3843,1101,5.0,965910128,65,989
